House_Type,Family_Members,Number_of_Rooms,Daily_Appliance_Usage_Count,AC_Usage_Hours,Fan_Usage_Hours,Refrigerator_Usage_Hours,Washing_Machine_Usage_Hours,Water_Motor_Usage_Hours,Lighting_Hours,Outdoor_Temperature_C,Day_of_Week,Season,Is_Holiday,Daily_Electricity_Consumption_kWh,House_Type_Encoded,Day_of_Week_Encoded,Season_Encoded,Family_Members_Scaled,Number_of_Rooms_Scaled,Daily_Appliance_Usage_Count_Scaled,AC_Usage_Hours_Scaled,Fan_Usage_Hours_Scaled,Refrigerator_Usage_Hours_Scaled,Washing_Machine_Usage_Hours_Scaled,Water_Motor_Usage_Hours_Scaled,Lighting_Hours_Scaled,Outdoor_Temperature_C_Scaled
Independent House,1,6,11,4.0,9.98,24,0.85,1.81,6.4,40.2,Wednesday,Summer,0,13.54,1,6,1,-1.529375364391619,0.9637518271413074,0.7147830975711826,0.06293642475225193,0.9077012968438778,0.0,0.47418929266580934,0.7439076183818193,0.09699195731438319,1.2732742636721848
Apartment,7,3,10,1.13,8.87,24,0.51,0.2,6.9,24.4,Sunday,Spring/Autumn,1,8.33,0,3,0,1.4724182546961082,-0.6466304033004656,0.3873630740184915,-0.7875989300385773,0.6104016687834749,0.0,-0.033960994291199045,-2.2875137539813055,0.42079664275017586,-0.11411146282069433
Independent House,6,6,11,1.32,1.1,24,0.0,0.73,6.21,12.4,Friday,Winter,0,8.77,1,0,2,0.9721193181814869,0.9637518271413074,0.7147830975711826,-0.7312917114287315,-1.4706957276393422,0.0,-0.7961864247267118,-1.2895924326443762,-0.02605382315121829,-1.1678221411697158
Apartment,3,4,8,9.1,13.03,24,0.67,1.56,5.22,39.0,Sunday,Summer,1,20.44,0,3,1,-0.5287774913623766,-0.10983632648654133,-0.2674769730868907,1.5743407137533767,1.7246056802530914,0.0,0.2051685525120991,0.2731900139776074,-0.667187100314088,1.1679031958372823
Independent House,3,4,8,1.9,7.28,24,1.79,0.84,6.19,23.2,Sunday,Spring/Autumn,1,10.22,1,3,0,-0.5287774913623766,-0.10983632648654133,-0.2674769730868907,-0.5594065177776231,0.1845400393996555,0.0,1.8790753801351858,-1.082476686706523,-0.039006010568649725,-0.21948253065559645
Independent House,3,5,9,2.17,5.21,24,0.64,2.2,4.0,19.4,Tuesday,Spring/Autumn,0,10.55,1,5,0,-0.5287774913623766,0.426957750327383,0.05994305046580039,-0.4793909965952106,-0.36988359130758164,0.0,0.16033176248648065,1.47822708125239,-1.457270532777422,-0.5531575787994534
Apartment,6,3,8,4.61,11.87,24,0.0,1.05,5.72,39.8,Tuesday,Summer,0,13.6,0,5,1,0.9721193181814869,-0.6466304033004656,-0.2674769730868907,0.24371223186807286,1.413914177054833,0.0,-0.7961864247267118,-0.6870738990069848,-0.3433824148782953,1.2381505743938834
Independent House,3,3,8,4.2,13.03,24,3.0,1.98,5.01,32.1,Wednesday,Summer,0,14.38,1,6,1,-0.5287774913623766,-0.6466304033004656,-0.2674769730868907,0.12220718118366866,1.7246056802530914,0.0,3.687492577835128,1.0639955893766833,-0.8031850681971209,0.5620195557865949
Apartment,3,3,13,6.55,11.91,24,0.0,1.27,2.95,37.4,Saturday,Summer,1,14.63,0,2,1,-0.5287774913623766,-0.6466304033004656,1.3696231446765648,0.8186385692528144,1.424627677165118,0.0,-0.7961864247267118,-0.27284240713127844,-2.1372603721925865,1.0274084387240792
Apartment,4,4,8,2.61,8.83,24,0.0,0.96,6.76,24.8,Tuesday,Spring/Autumn,0,9.96,0,5,0,-0.028478554847755435,-0.10983632648654133,-0.2674769730868907,-0.34899533244609393,0.5996881686731904,0.0,-0.7961864247267118,-0.8565322365925012,0.33013133082815355,-0.07898777354239342
Villa,4,8,9,1.44,5.16,24,0.0,1.65,8.6,27.8,Saturday,Spring/Autumn,1,10.16,2,2,0,-0.028478554847755435,2.037339980769156,0.05994305046580039,-0.6957292575698815,-0.38327546644543753,0.0,-0.7961864247267118,0.44264835156312343,1.5217325732318705,0.18443989604486202
Apartment,6,4,12,0.33,1.22,24,2.56,1.32,5.65,13.6,Sunday,Winter,1,8.49,0,3,2,0.9721193181814869,-0.10983632648654133,1.0422031211238738,-1.024681955764244,-1.4385552273084878,0.0,3.0298863241260574,-0.17869888625043598,-0.38871507083930584,-1.0624510733348138
Apartment,2,4,14,8.05,11.62,24,1.06,1.1,5.55,39.7,Friday,Summer,0,18.46,0,0,1,-1.0290764278769977,-0.10983632648654133,1.697043168229256,1.2631692424884395,1.3469548013655532,0.0,0.7880468228451383,-0.5929303781261424,-0.45347600792646475,1.2293696520743087
Independent House,1,3,11,2.64,7.0,24,0.9,1.32,7.04,23.8,Wednesday,Spring/Autumn,0,8.18,1,6,0,-1.529375364391619,-0.6466304033004656,0.7147830975711826,-0.3401047189813814,0.109545538627662,0.0,0.54891727604184,-0.17869888625043598,0.5114619546721976,-0.16679699673814524
Apartment,5,2,9,1.26,2.12,24,1.08,0.47,4.87,6.0,Saturday,Winter,1,8.26,0,2,2,0.47182038166686574,-1.18342448011439,0.05994305046580039,-0.7490729383581564,-1.1975014748270802,0.0,0.8179380161955505,-1.7791387412247566,-0.8938503801191426,-1.7298011696225275
Apartment,4,2,4,9.78,10.43,24,0.91,2.05,5.5,34.4,Saturday,Summer,1,22.58,0,2,1,-0.028478554847755435,-1.18342448011439,-1.5771570672976551,1.7758612856201934,1.0282281730845813,0.0,0.5638628727170463,1.1957965186098622,-0.4858564764700439,0.7639807691368238
Independent House,1,6,14,9.29,13.18,24,1.16,1.32,6.09,46.0,Saturday,Summer,1,21.54,1,2,1,-1.529375364391619,0.9637518271413074,1.697043168229256,1.6306479323632224,1.7647813056666595,0.0,0.9375027895971993,-0.17869888625043598,-0.10376694765580861,1.782567758207545
Villa,7,8,8,6.61,10.3,24,0.0,1.84,7.93,37.4,Sunday,Summer,1,21.41,2,3,1,1.4724182546961082,2.037339980769156,-0.2674769730868907,0.8364197961822395,0.993409297726156,0.0,-0.7961864247267118,0.8003937309103247,1.0878342947479085,1.0274084387240792
Independent House,5,5,13,5.67,10.22,24,0.0,0.73,5.51,36.0,Friday,Summer,0,14.81,1,0,1,0.47182038166686574,0.426957750327383,1.3696231446765648,0.557847240954581,0.9719822975055864,0.0,-0.7961864247267118,-1.2895924326443762,-0.47938038276132816,0.9044755262500268
Apartment,5,2,4,2.45,4.73,24,0.94,1.37,5.69,25.4,Monday,Spring/Autumn,0,10.91,0,1,0,0.47182038166686574,-1.18342448011439,-1.5771570672976551,-0.39641193759122717,-0.4984455926309988,0.0,0.6086996627426645,-0.08455536536959352,-0.36281069600444243,-0.02630223962494252
Apartment,7,2,10,0.0,1.2,24,0.91,0.89,5.3,13.2,Monday,Winter,0,6.29,0,1,2,1.4724182546961082,-1.18342448011439,0.3873630740184915,-1.1224787038760815,-1.4439119773636302,0.0,0.5638628727170463,-0.9883331658256805,-0.6153783506443611,-1.0975747626131145
Apartment,7,4,8,9.92,11.29,24,2.27,1.48,4.39,39.9,Wednesday,Summer,0,27.21,0,6,1,1.4724182546961082,-0.10983632648654133,-0.2674769730868907,1.817350815122185,1.2585684254557037,0.0,2.59646402054508,0.12256038056825948,-1.204702878137504,1.2469314967134588
Apartment,2,2,7,9.52,10.36,24,2.23,1.27,5.19,42.0,Wednesday,Summer,0,19.81,0,6,1,-1.0290764278769977,-1.18342448011439,-0.5948969966395818,1.6988093022593518,1.0094795478915828,0.0,2.5366816338442555,-0.27284240713127844,-0.6866153814402352,1.4313308654245378
Apartment,6,3,10,0.75,2.6,24,0.0,0.91,5.71,19.1,Sunday,Winter,1,7.04,0,3,2,0.9721193181814869,-0.6466304033004656,0.3873630740184915,-0.900213367258269,-1.068939473503663,0.0,-0.7961864247267118,-0.9506757574733435,-0.349858508587011,-0.5795003457581787
Independent House,6,6,9,0.99,2.44,24,0.0,0.6,6.26,11.8,Sunday,Winter,1,8.29,1,3,2,0.9721193181814869,0.9637518271413074,0.05994305046580039,-0.829088459540569,-1.1117934739448023,0.0,-0.7961864247267118,-1.5343655869345663,0.006326645392360861,-1.220507675087167
Apartment,2,3,7,1.86,5.73,24,0.0,1.51,5.3,22.0,Saturday,Spring/Autumn,1,9.12,0,2,0,-1.0290764278769977,-0.6466304033004656,-0.5948969966395818,-0.5712606690639064,-0.23060808987387946,0.0,-0.7961864247267118,0.17904649309676496,-0.6153783506443611,-0.32485359849049855
Independent House,4,3,9,0.0,1.72,24,0.0,0.39,7.22,7.0,Friday,Winter,0,4.67,1,0,2,-0.028478554847755435,-0.6466304033004656,0.05994305046580039,-1.1224787038760815,-1.3046364759299283,0.0,-0.7961864247267118,-1.9297683746341041,0.6280316414290829,-1.6419919464267758
Independent House,2,3,14,0.0,2.74,24,1.15,1.66,7.4,12.1,Thursday,Winter,0,6.09,1,4,2,-1.0290764278769977,-0.6466304033004656,1.697043168229256,-1.1224787038760815,-1.0314422231176663,0.0,0.9225571929219932,0.46147705573929193,0.7446013281859686,-1.1941649081284416
Apartment,2,3,5,8.31,12.15,24,0.96,1.09,7.57,37.3,Sunday,Summer,1,18.02,0,3,1,-1.0290764278769977,-0.6466304033004656,-1.249737043744964,1.3402212258492812,1.4889086778268268,0.0,0.6385908560930768,-0.6117590823023109,0.854694921234138,1.018627516404504
Villa,3,6,4,2.17,3.32,24,1.06,1.23,7.62,12.6,Tuesday,Winter,0,9.87,2,5,2,-0.5287774913623766,0.9637518271413074,-1.5771570672976551,-0.4793909965952106,-0.8760964715185372,0.0,0.7880468228451383,-0.34815722383595243,0.8870753897777172,-1.1502602965305657
Villa,7,6,10,0.0,1.63,24,0.0,1.46,8.36,11.0,Wednesday,Winter,0,7.07,2,6,2,1.4724182546961082,0.9637518271413074,0.3873630740184915,-1.1224787038760815,-1.3287418511780689,0.0,-0.7961864247267118,0.0849029722159225,1.36630632422269,-1.2907550536437684
Villa,2,8,8,6.8,11.15,24,0.0,0.91,5.78,37.9,Saturday,Summer,1,15.3,2,2,1,-1.0290764278769977,2.037339980769156,-0.2674769730868907,0.8927270147920853,1.2210711750697074,0.0,-0.7961864247267118,-0.9506757574733435,-0.30452585262599985,1.0713130503219552
Villa,6,7,12,7.25,12.14,24,0.0,1.89,4.47,37.6,Sunday,Summer,1,19.72,2,3,1,0.9721193181814869,1.5005459039552316,1.0422031211238738,1.026086216762773,1.4862303027992556,0.0,-0.7961864247267118,0.8945372517911668,-1.152894128467777,1.04497028336323
Independent House,2,4,7,3.99,6.9,24,0.0,1.36,3.52,25.7,Monday,Spring/Autumn,0,10.69,1,1,0,-1.0290764278769977,-0.10983632648654133,-0.5948969966395818,0.05997288693068117,0.08276178835195015,0.0,-0.7961864247267118,-0.10338406954576201,-1.768123030795783,4.0527333783088164e-05
Independent House,1,3,12,1.14,2.25,24,0.0,2.6,8.08,10.3,Thursday,Winter,0,7.08,1,4,2,-1.529375364391619,-0.6466304033004656,1.0422031211238738,-0.7846353922170064,-1.162682599468655,0.0,-0.7961864247267118,2.2313752482991287,1.1849757003786465,-1.3522215098807948
Independent House,2,6,9,5.98,10.6,24,0.0,1.21,7.7,37.0,Monday,Summer,0,16.08,1,1,1,-1.0290764278769977,0.9637518271413074,0.05994305046580039,0.6497169134232771,1.0737605485532915,0.0,-0.7961864247267118,-0.3858146321882894,0.9388841394474441,0.9922847494457786
Apartment,4,3,10,2.83,6.09,24,0.0,2.15,7.11,24.5,Wednesday,Spring/Autumn,0,10.85,0,6,0,-0.028478554847755435,-0.6466304033004656,0.3873630740184915,-0.28379750037153556,-0.13418658888131665,0.0,-0.7961864247267118,1.3840835603715471,0.5567946106332088,-0.10533054050111902
Apartment,1,2,13,2.96,4.75,24,0.68,1.24,6.26,22.9,Saturday,Spring/Autumn,1,32.35,0,2,0,-1.529375364391619,-1.18342448011439,1.3696231446765648,-0.24527150869111475,-0.4930888425758565,0.0,0.22011414918730524,-0.32932851965978394,0.006326645392360861,-0.24582529761432206
Villa,6,6,7,5.84,14.22,24,1.04,2.3,6.31,33.9,Wednesday,Summer,0,18.95,2,6,1,0.9721193181814869,0.9637518271413074,-0.5948969966395818,0.6082273839212853,2.043332308534064,0.0,0.7581556294947259,1.666514123014074,0.038707113935940014,0.7200761575389479
Apartment,2,3,6,1.55,6.49,24,0.0,1.07,8.32,22.2,Thursday,Spring/Autumn,0,7.6,0,4,0,-1.0290764278769977,-0.6466304033004656,-0.9223170201922729,-0.6631303415326022,-0.02705158777846881,0.0,-0.7961864247267118,-0.6494164906546479,1.340401949387827,-0.30729175385134827
Independent House,3,4,5,0.21,5.08,24,1.08,1.24,4.28,15.0,Thursday,Winter,0,5.84,1,4,2,-0.5287774913623766,-0.10983632648654133,-1.249737043744964,-1.0602444096230939,-0.4047024666660071,0.0,0.8179380161955505,-0.32932851965978394,-1.2759399089333778,-0.9395181608607612
Apartment,4,3,4,10.35,7.08,24,0.0,1.9,6.37,36.1,Tuesday,Summer,0,23.35,0,5,1,-0.028478554847755435,-0.6466304033004656,-1.5771570672976551,1.9447829414497309,0.13097253884823157,0.0,-0.7961864247267118,0.9133659559673353,0.07756367618823547,0.9132564485696021
Apartment,7,2,13,1.82,1.81,24,0.88,0.97,7.06,18.2,Friday,Winter,0,10.39,0,0,2,1.4724182546961082,-1.18342448011439,1.3696231446765648,-0.5831148203501897,-1.2805311006817872,0.0,0.5190260826914278,-0.8377035324163328,0.5244141420896291,-0.6585286466343555
Apartment,3,2,5,0.0,2.22,24,0.0,1.87,4.8,12.8,Friday,Winter,0,5.34,0,0,2,-0.5287774913623766,-1.18342448011439,-1.249737043744964,-1.1224787038760815,-1.1707177245513682,0.0,-0.7961864247267118,0.8568798434388303,-0.9391830360801537,-1.1326984518914152
Independent House,6,6,9,3.54,6.86,24,1.07,1.82,5.02,16.5,Monday,Spring/Autumn,0,14.22,1,1,0,0.9721193181814869,0.9637518271413074,0.05994305046580039,-0.07338631504000638,0.07204828824166537,0.0,0.8029924195203444,0.7627363225579877,-0.7967089744884052,-0.8078043260671335
Villa,3,9,5,1.04,6.14,24,0.0,1.36,7.79,23.0,Saturday,Spring/Autumn,1,9.63,2,2,0,-0.5287774913623766,2.5741340575830804,-1.249737043744964,-0.8142707704327148,-0.12079471374346072,0.0,-0.7961864247267118,-0.10338406954576201,0.9971689828258866,-0.23704437529474676
Villa,4,7,9,0.72,4.99,24,0.88,2.28,4.94,18.6,Wednesday,Spring/Autumn,0,8.35,2,6,0,-0.028478554847755435,1.5005459039552316,0.05994305046580039,-0.9091039807229814,-0.42880784191414784,0.0,0.5190260826914278,1.6288567146617372,-0.8485177241581314,-0.6234049573560546
Independent House,7,5,10,3.33,13.21,24,0.0,0.97,7.8,33.9,Thursday,Summer,0,13.91,1,4,1,1.4724182546961082,0.426957750327383,0.3873630740184915,-0.13562060929299388,1.7728164307493732,0.0,-0.7961864247267118,-0.8377035324163328,1.0036450765346023,0.7200761575389479
Apartment,2,2,12,0.52,2.46,24,0.0,0.39,5.26,0.6,Thursday,Winter,0,4.9,0,4,2,-1.0290764278769977,-1.18342448011439,1.0422031211238738,-0.968374737154398,-1.1064367238896597,0.0,-0.7961864247267118,-1.9297683746341041,-0.6412827254792245,-2.2039709748795873
Apartment,6,3,13,7.84,8.59,24,0.98,1.27,6.15,44.7,Thursday,Summer,0,17.74,0,4,1,0.9721193181814869,-0.6466304033004656,1.3696231446765648,1.2009349482354519,0.5354071680114817,0.0,0.6684820494434891,-0.27284240713127844,-0.06491038540351317,1.6684157680530678
Independent House,5,4,5,9.7,7.11,24,0.5,0.25,5.77,38.0,Saturday,Summer,1,23.66,1,2,1,0.47182038166686574,-0.10983632648654133,-1.249737043744964,1.7521529830476266,0.1390076639309452,0.0,-0.04890659096640519,-2.1933702331004628,-0.3110019463347161,1.0800939726415304
Independent House,2,5,4,1.57,6.42,24,0.0,1.13,6.26,23.1,Sunday,Spring/Autumn,1,8.4,1,3,0,-1.0290764278769977,0.426957750327383,-1.5771570672976551,-0.6572032658894607,-0.04580021297146724,0.0,-0.7961864247267118,-0.5364442655976374,0.006326645392360861,-0.22826345297517145
Apartment,5,4,9,1.61,1.39,24,0.0,1.09,6.13,13.7,Sunday,Winter,1,9.17,0,3,2,0.47182038166686574,-0.10983632648654133,0.05994305046580039,-0.6453491146031772,-1.3930228518397776,0.0,-0.7961864247267118,-0.6117590823023109,-0.07786257282094516,-1.0536701510152386
Apartment,2,3,7,0.0,0.52,24,0.0,1.18,4.23,3.9,Saturday,Winter,1,5.24,0,2,2,-1.0290764278769977,-0.6466304033004656,-0.5948969966395818,-1.1224787038760815,-1.6260414792384714,0.0,-0.7961864247267118,-0.44230074471679487,-1.308320377476957,-1.9142005383336065
Independent House,7,3,6,4.04,6.26,24,0.0,2.08,6.76,24.3,Thursday,Spring/Autumn,0,14.52,1,4,0,1.4724182546961082,-0.6466304033004656,-0.9223170201922729,0.07479057603853528,-0.08865421341260638,0.0,-0.7961864247267118,1.2522826311383681,0.33013133082815355,-0.12289238514026933
Independent House,2,5,13,7.74,8.56,24,0.0,1.43,4.41,32.7,Sunday,Summer,1,18.43,1,3,1,-1.0290764278769977,0.426957750327383,1.3696231446765648,1.1712995700197437,0.5273720429287683,0.0,-0.7961864247267118,0.02841685968741701,-1.191750690720072,0.6147050897040461
Apartment,2,2,9,2.43,1.27,24,1.1,1.23,5.81,15.5,Monday,Winter,1,9.54,0,1,2,-1.0290764278769977,-1.18342448011439,0.05994305046580039,-0.4023390132343689,-1.425163352170632,0.0,0.8478292095459629,-0.34815722383595243,-0.28509757149985265,-0.8956135492628854
Apartment,5,2,6,1.12,2.17,24,1.12,1.13,6.26,12.6,Thursday,Winter,0,7.52,0,4,2,0.47182038166686574,-1.18342448011439,-0.9223170201922729,-0.790562467860148,-1.1841095996892244,0.0,0.8777204028963751,-0.5364442655976374,0.006326645392360861,-1.1502602965305657
Independent House,4,6,6,9.31,9.97,24,0.97,2.03,7.68,34.5,Friday,Summer,0,23.28,1,0,1,-0.028478554847755435,0.9637518271413074,-0.9223170201922729,1.6365750080063646,0.9050229218163066,0.0,0.653536452768283,1.1581391102575254,0.9259319520300121,0.7727616914563991
Independent House,2,4,9,2.02,8.12,24,0.0,2.01,6.61,25.6,Friday,Spring/Autumn,0,8.2,1,0,0,-1.0290764278769977,-0.10983632648654133,0.05994305046580039,-0.523844063918773,0.40952354171563543,0.0,-0.7961864247267118,1.1204817019051883,0.2329899251974161,-0.008740394985791907
Apartment,6,4,10,10.26,13.64,24,0.63,1.2,6.96,37.2,Saturday,Summer,1,26.92,0,2,1,0.9721193181814869,-0.10983632648654133,0.3873630740184915,1.9181111010555933,1.8879865569349346,0.0,0.14538616581127453,-0.4046433363644579,0.45965320500247075,1.0098465940849293
Independent House,1,4,5,9.14,9.46,24,0.83,1.09,6.55,37.2,Saturday,Summer,1,19.28,1,2,1,-1.529375364391619,-0.10983632648654133,-1.249737043744964,1.5861948650396605,0.7684257954101757,0.0,0.4442980993153971,-0.6117590823023109,0.19413336294512065,1.0098465940849293
Apartment,1,3,7,2.06,5.46,24,0.0,1.26,7.28,20.5,Tuesday,Spring/Autumn,0,7.96,0,5,0,-1.529375364391619,-0.6466304033004656,-0.5948969966395818,-0.5119899126324897,-0.3029242156183018,0.0,-0.7961864247267118,-0.29167111130744694,0.6668882036813782,-0.4565674332841263
Villa,5,7,6,0.24,3.85,24,0.0,1.12,7.6,33.8,Tuesday,Spring/Autumn,1,8.34,2,5,0,0.47182038166686574,1.5005459039552316,-0.9223170201922729,-1.0513537961583814,-0.7341425950572639,0.0,-0.7961864247267118,-0.5552729697738054,0.8741232023602852,0.7112952352193725
Apartment,3,4,7,0.0,3.4,24,0.0,1.23,3.83,23.9,Monday,Spring/Autumn,1,5.5,0,1,0,-0.5287774913623766,-0.10983632648654133,-0.5948969966395818,-1.1224787038760815,-0.8546694712979677,0.0,-0.7961864247267118,-0.34815722383595243,-1.5673641258255915,-0.15801607441857024
Apartment,7,2,14,0.0,8.55,24,0.0,0.95,3.16,24.9,Monday,Spring/Autumn,0,6.42,0,1,0,1.4724182546961082,-1.18342448011439,1.697043168229256,-1.1224787038760815,0.5246936679011972,0.0,-0.7961864247267118,-0.8753609407686698,-2.0012624043095535,-0.07020685122281843
Apartment,3,4,12,2.56,2.72,24,0.0,1.13,4.9,28.7,Wednesday,Spring/Autumn,0,9.17,0,6,0,-0.5287774913623766,-0.10983632648654133,1.0422031211238738,-0.36381302155394807,-1.0367989731728087,0.0,-0.7961864247267118,-0.5364442655976374,-0.874422098992995,0.2634681969210385
Villa,1,7,13,4.74,11.94,24,0.0,2.14,4.54,31.9,Monday,Summer,0,11.73,2,1,1,-1.529375364391619,1.5005459039552316,1.3696231446765648,0.28223822354849365,1.4326628022478314,0.0,-0.7961864247267118,1.365254856195379,-1.1075614725067657,0.5444577111474442
Apartment,5,2,5,3.07,6.53,24,0.73,2.15,6.26,35.6,Tuesday,Summer,0,11.11,0,5,1,0.47182038166686574,-1.18342448011439,-1.249737043744964,-0.21267259265383562,-0.016338087668184027,0.0,0.2948421325633358,1.3840835603715471,0.006326645392360861,0.8693518369717262
Apartment,3,2,8,4.11,5.29,24,3.0,0.77,5.33,30.5,Sunday,Spring/Autumn,1,12.2,0,3,0,-0.5287774913623766,-1.18342448011439,-0.2674769730868907,0.0955353407895312,-0.34845659108701205,0.0,3.687492577835128,-1.2142776159397022,-0.5959500695182134,0.4215247986733919
Independent House,5,6,11,1.23,4.23,24,0.0,2.28,6.95,16.7,Wednesday,Spring/Autumn,0,9.42,1,6,0,0.47182038166686574,0.9637518271413074,0.7147830975711826,-0.7579635518228689,-0.6323643440095584,0.0,-0.7961864247267118,1.6288567146617372,0.45317711129375504,-0.7902424814279833
Independent House,5,6,13,6.46,9.79,24,0.63,2.45,6.29,38.1,Tuesday,Summer,0,17.04,1,5,1,0.47182038166686574,0.9637518271413074,1.3696231446765648,0.7919667288586769,0.8568121713200247,0.0,0.14538616581127453,1.948944685656602,0.025754926518508584,1.0888748949611058
Villa,2,9,7,0.32,1.09,24,0.0,0.8,7.43,9.5,Wednesday,Winter,0,6.74,2,6,2,-1.0290764278769977,2.5741340575830804,-0.5948969966395818,-1.0276454935858148,-1.4733741026669134,0.0,-0.7961864247267118,-1.1577915034111967,0.7640296093121157,-1.4224688884373962
Independent House,3,5,9,0.38,3.34,24,2.33,1.49,6.96,25.8,Thursday,Spring/Autumn,0,7.25,1,4,0,-0.5287774913623766,0.426957750327383,0.05994305046580039,-1.0098642666563897,-0.8707397214633948,0.0,2.686137600596317,0.14138908474442796,0.45965320500247075,0.008821449653358394
Apartment,3,2,6,0.61,1.51,24,0.0,1.6,5.05,17.8,Saturday,Winter,1,6.0,0,2,2,-0.5287774913623766,-1.18342448011439,-0.9223170201922729,-0.9417028967602606,-1.3608823515089232,0.0,-0.7961864247267118,0.3485048306822814,-0.7772806933622575,-0.6936523359126561
Independent House,1,3,5,2.55,7.94,24,0.0,2.1,6.46,22.9,Saturday,Spring/Autumn,1,10.11,1,2,0,-1.529375364391619,-0.6466304033004656,-1.249737043744964,-0.36677655937551895,0.3613127912193543,0.0,-0.7961864247267118,1.2899400394907052,0.13584851956667807,-0.24582529761432206
Apartment,7,3,12,0.85,6.9,24,0.0,1.16,7.22,26.7,Thursday,Spring/Autumn,0,8.1,0,4,0,1.4724182546961082,-0.6466304033004656,1.0422031211238738,-0.8705779890425606,0.08276178835195015,0.0,-0.7961864247267118,-0.47995815306913187,0.6280316414290829,0.0878497505295349
Apartment,7,2,7,1.47,4.08,24,1.08,1.7,5.43,15.9,Friday,Winter,0,9.59,0,0,2,1.4724182546961082,-1.18342448011439,-0.5948969966395818,-0.6868386441051688,-0.6725399694231264,0.0,0.8179380161955505,0.5367918724439659,-0.531189132431055,-0.8604898599845846
Independent House,6,4,12,0.15,5.59,24,1.05,1.01,6.85,25.8,Tuesday,Spring/Autumn,0,7.46,1,5,0,0.9721193181814869,-0.10983632648654133,1.0422031211238738,-1.078025636552519,-0.2681053402598763,0.0,0.773101226169932,-0.7623887157116588,0.38841617420659613,0.008821449653358394
Apartment,5,3,5,7.46,8.38,24,0.57,1.05,3.68,43.9,Sunday,Summer,1,19.24,0,3,1,0.47182038166686574,-0.6466304033004656,-1.249737043744964,1.0883205110157603,0.4791612924324869,0.0,0.05571258576003765,-0.6870738990069848,-1.6645055314563293,1.598168389496466
Apartment,7,3,9,7.23,11.11,24,0.0,0.58,7.53,39.7,Friday,Summer,1,19.2,0,0,1,1.4724182546961082,-0.6466304033004656,0.05994305046580039,1.0201591411196314,1.2103576749594223,0.0,-0.7961864247267118,-1.5720229952869034,0.8287905463992746,1.2293696520743087
Apartment,3,3,4,5.48,9.18,24,1.17,0.59,7.6,37.3,Monday,Summer,0,14.27,0,1,1,-0.5287774913623766,-0.6466304033004656,-1.5771570672976551,0.5015400223447354,0.6934312946381821,0.0,0.9524483862724055,-1.5531942911107348,0.8741232023602852,1.018627516404504
Independent House,6,5,6,5.14,5.43,24,0.0,1.11,5.22,31.7,Tuesday,Summer,0,14.99,1,5,1,0.9721193181814869,0.426957750327383,-0.9223170201922729,0.40077973641132686,-0.31095934070101544,0.0,-0.7961864247267118,-0.5741016739499739,-0.667187100314088,0.526895866508294
Villa,5,9,7,4.94,7.84,24,1.0,2.09,6.26,36.4,Tuesday,Summer,0,18.24,2,5,1,0.47182038166686574,2.5741340575830804,-0.5948969966395818,0.3415089799799104,0.3345290409436422,0.0,0.6983732427939013,1.2711113353145362,0.006326645392360861,0.9395992155283275
Villa,2,9,11,8.21,10.34,24,0.94,1.44,5.69,38.6,Thursday,Summer,0,18.81,2,4,1,-1.0290764278769977,2.5741340575830804,0.7147830975711826,1.310585847633573,1.0041227978364407,0.0,0.6086996627426645,0.047245563863585506,-0.36281069600444243,1.1327795065589816
Apartment,2,2,5,1.25,3.96,24,0.59,1.55,2.83,25.8,Wednesday,Spring/Autumn,0,6.85,0,6,0,-1.0290764278769977,-1.18342448011439,-1.249737043744964,-0.7520364761797272,-0.7046804697539808,0.0,0.08560377911044995,0.2543613098014389,-2.214973496697177,0.008821449653358394
Apartment,6,2,9,0.76,7.41,24,0.55,0.82,8.3,22.6,Wednesday,Spring/Autumn,0,7.59,0,6,0,0.9721193181814869,-1.18342448011439,0.05994305046580039,-0.8972498294366981,0.21935891475808098,0.0,0.02582139240962553,-1.1201340950588599,1.3274497619703955,-0.2721680645730473
Apartment,5,4,5,3.44,5.91,24,0.97,1.23,6.23,19.0,Tuesday,Spring/Autumn,0,11.34,0,5,0,0.47182038166686574,-0.10983632648654133,-1.249737043744964,-0.10302169325571475,-0.18239733937759806,0.0,0.653536452768283,-0.34815722383595243,-0.013101635733786286,-0.588281268077754
Apartment,6,2,13,7.72,7.46,24,2.12,0.98,6.43,25.7,Thursday,Summer,1,20.3,0,4,1,0.9721193181814869,-1.18342448011439,1.3696231446765648,1.165372494376602,0.2327507898959369,0.0,2.372280070416988,-0.8188748282401643,0.11642023844053033,4.0527333783088164e-05
Apartment,5,4,4,0.77,4.04,24,0.0,1.41,6.88,10.4,Tuesday,Winter,0,6.71,0,5,2,0.47182038166686574,-0.10983632648654133,-1.5771570672976551,-0.8942862916151273,-0.6832534695334113,0.0,-0.7961864247267118,-0.009240548664919971,0.4078444553327439,-1.3434405875612196
Apartment,4,2,10,8.08,10.4,24,0.86,1.82,5.67,39.2,Saturday,Summer,1,20.54,0,2,1,-0.028478554847755435,-1.18342448011439,0.3873630740184915,1.272059855953152,1.020193048001868,0.0,0.4891348893410155,0.7627363225579877,-0.3757628834218744,1.1854650404764329
